0.0025,0.774827076764343
0.0075,0.0984059198528502
0.0125,-0.060178906053548
0.0175,-0.164334069923826
0.0225,-0.231631125474811
0.0275,-0.277756374757884
0.0325,-0.310851588078819
0.0375,-0.335421008782826
0.0425,-0.354131012004405
0.0475,-0.368651400649355
0.0525,-0.380077180771851
0.0575,-0.38915430822115
0.0625,-0.396407457010056
0.0675,-0.402215832066176
0.0725,-0.406859997808648
0.0775,-0.410551818608667
0.0825,-0.413454182441944
0.0875,-0.41569433819782
0.0925,-0.417373124754349
0.0975,-0.418571489347087
0.1025,-0.419355176460274
0.1075,-0.419778156721588
0.1125,-0.419885172024321
0.1175,-0.419713650425598
0.1225,-0.419295164810464
0.1275,-0.418656556700256
0.1325,-0.417820811167464
0.1375,-0.416807744586413
0.1425,-0.415634550117659
0.1475,-0.414316233970077
0.1525,-0.412865967028586
0.1575,-0.411295370331032
0.1625,-0.409614748421662
0.1675,-0.407833281322219
0.1725,-0.405959183413822
0.1775,-0.403999835683395
0.1825,-0.401961896394143
0.1875,-0.399851394173996
0.1925,-0.397673806695691
0.1975,-0.395434127486184
0.2025,-0.39313692290623
0.2075,-0.390786380950836
0.2125,-0.388386353212806
0.2175,-0.385940391106105
0.2225,-0.383451777249729
0.2275,-0.380923552755122
0.2325,-0.378358541032568
0.2375,-0.375759368628821
0.2425,-0.373128483523895
0.2475,-0.370468171245646
0.2525,-0.367780569104225
0.2575,-0.36506767880148
0.2625,-0.362331377631504
0.2675,-0.359573428456067
0.2725,-0.356795488611753
0.2775,-0.35399911788308
0.2825,-0.351185785656536
0.2875,-0.348356877354652
0.2925,-0.3455137002356
0.2975,-0.342657488632239
0.3025,-0.339789408694677
0.3075,-0.336910562692143
0.3125,-0.334021992922743
0.3175,-0.331124685273545
0.3225,-0.328219572468099
0.3275,-0.325307537033944
0.3325,-0.322389414018894
0.3375,-0.319465993481198
0.3425,-0.316538022775812
0.3475,-0.313606208656627
0.3525,-0.310671219211969
0.3575,-0.307733685648818
0.3625,-0.304794203939592
0.3675,-0.301853336343687
0.3725,-0.298911612814684
0.3775,-0.295969532302916
0.3825,-0.29302756396218
0.3875,-0.290086148268352
0.3925,-0.287145698056868
0.3975,-0.284206599485361
0.4025,-0.281269212927042
0.4075,-0.278333873799969
0.4125,-0.27540089333658
0.4175,-0.272470559297718
0.4225,-0.26954313663485
0.4275,-0.266618868103622
0.4325,-0.263697974831881
0.4375,-0.260780656844794
0.4425,-0.257867093549442
0.4475,-0.254957444181102
0.4525,-0.252051848213131
0.4575,-0.249150425732135
0.4625,-0.246253277780089
0.4675,-0.243360486664625
0.4725,-0.240472116238794
0.4775,-0.237588212151377
0.4825,-0.234708802068552
0.4875,-0.231833895867861
0.4925,-0.228963485805024
0.4975,-0.226097546654185
0.5025,-0.223236035822061
0.5075,-0.220378893436312
0.5125,-0.217526042408293
0.5175,-0.214677388470442
0.5225,-0.211832820188151
0.5275,-0.20899220894631
0.5325,-0.20615540891003
0.5375,-0.203322256959495
0.5425,-0.20049257259852
0.5475,-0.197666157836372
0.5525,-0.194842797042026
0.5575,-0.192022256770606
0.5625,-0.189204285560732
0.5675,-0.186388613702218
0.5725,-0.183574952972722
0.5775,-0.180762996342497
0.5825,-0.17795241764563
0.5875,-0.175142871216355
0.5925,-0.17233399148885
0.5975,-0.169525392558562
0.6025,-0.166716667703158
0.6075,-0.163907388860622
0.6125,-0.161097106062355
0.6175,-0.158285346818191
0.6225,-0.155471615450606
0.6275,-0.152655392374633
0.6325,-0.149836133319996
0.6375,-0.14701326849124
0.6425,-0.144186201661729
0.6475,-0.141354309196418
0.6525,-0.138516938998233
0.6575,-0.13567340937189
0.6625,-0.132823007799144
0.6675,-0.129964989617584
0.6725,-0.127098576595691
0.6775,-0.124222955394853
0.6825,-0.121337275908926
0.6875,-0.118440649470172
0.6925,-0.115532146909852
0.6975,-0.112610796459778
0.7025,-0.10967558148016
0.7075,-0.106725437996655
0.7125,-0.103759252028378
0.7175,-0.100775856685654
0.7225,-0.0977740290140172
0.7275,-0.0947524865582967
0.7325,-0.091709883616508
0.7375,-0.0886448071504995
0.7425,-0.0855557723147551
0.7475,-0.0824412175605032
0.7525,-0.079299499265719
0.7575,-0.0761288858354097
0.7625,-0.0729275512077845
0.7675,-0.0696935676933408
0.7725,-0.0664248980623523
0.7775,-0.0631193867840618
0.7825,-0.0597747503050257
0.7875,-0.0563885662369046
0.7925,-0.0529582613021964
0.7975,-0.0494810978616895
0.8025,-0.045954158816474
0.8075,-0.0423743306418443
0.8125,-0.0387382842657411
0.8175,-0.035042453451902
0.8225,-0.0312830102826092
0.8275,-0.0274558372570948
0.8325,-0.0235564954233363
0.8375,-0.0195801878408828
0.8425,-0.0155217175209468
0.8475,-0.0113754388015728
0.8525,-0.00713520087743413
0.8575,-0.00279428190029574
0.8625,0.00165468832107618
0.8675,0.00621981949487249
0.8725,0.0109100690192254
0.8775,0.0157353711381385
0.8825,0.0207067922032328
0.8875,0.0258367186937926
0.8925,0.0311390867230887
0.8975,0.0366296646131553
0.9025,0.0423264040963235
0.9075,0.0482498813261233
0.9125,0.0544238569610618
0.9175,0.0608759964094202
0.9225,0.0676388089622201
0.9275,0.0747508914376973
0.9325,0.0822586039793249
0.9375,0.090218373115708
0.9425,0.0986999289257513
0.9475,0.107790974889967
0.9525,0.117604131804921
0.9575,0.128287640159469
0.9625,0.140042582418441
0.9675,0.153152104313098
0.9725,0.168034413201923
0.9775,0.185347600796872
0.9825,0.206222776753369
0.9875,0.232877883682794
0.9925,0.270744035582081
0.9975,0.341243126688971
0.9975,0.341243126688959
0.9925,0.270744035582081
0.9875,0.232877883682795
0.9825,0.206222776753369
0.9775,0.185347600796872
0.9725,0.168034413201923
0.9675,0.153152104313098
0.9625,0.140042582418441
0.9575,0.12828764015947
0.9525,0.117604131804921
0.9475,0.107790974889967
0.9425,0.0986999289257515
0.9375,0.090218373115708
0.9325,0.0822586039793247
0.9275,0.0747508914376969
0.9225,0.0676388089622196
0.9175,0.0608759964094202
0.9125,0.054423856961062
0.9075,0.0482498813261233
0.9025,0.0423264040963237
0.8975,0.0366296646131549
0.8925,0.0311390867230885
0.8875,0.0258367186937926
0.8825,0.0207067922032328
0.8775,0.0157353711381389
0.8725,0.0109100690192252
0.8675,0.00621981949487227
0.8625,0.00165468832107596
0.8575,-0.00279428190029574
0.8525,-0.00713520087743369
0.8475,-0.0113754388015728
0.8425,-0.0155217175209463
0.8375,-0.0195801878408828
0.8325,-0.0235564954233363
0.8275,-0.0274558372570943
0.8225,-0.0312830102826087
0.8175,-0.0350424534519016
0.8125,-0.0387382842657411
0.8075,-0.0423743306418438
0.8025,-0.0459541588164736
0.7975,-0.0494810978616891
0.7925,-0.0529582613021964
0.7875,-0.056388566236905
0.7825,-0.0597747503050252
0.7775,-0.0631193867840618
0.7725,-0.0664248980623523
0.7675,-0.0696935676933408
0.7625,-0.0729275512077845
0.7575,-0.0761288858354097
0.7525,-0.079299499265719
0.7475,-0.0824412175605027
0.7425,-0.0855557723147546
0.7375,-0.088644807150499
0.7325,-0.0917098836165076
0.7275,-0.0947524865582963
0.7225,-0.0977740290140172
0.7175,-0.100775856685654
0.7125,-0.103759252028378
0.7075,-0.106725437996654
0.7025,-0.109675581480161
0.6975,-0.112610796459779
0.6925,-0.115532146909852
0.6875,-0.118440649470171
0.6825,-0.121337275908926
0.6775,-0.124222955394854
0.6725,-0.127098576595691
0.6675,-0.129964989617584
0.6625,-0.132823007799144
0.6575,-0.13567340937189
0.6525,-0.138516938998233
0.6475,-0.141354309196418
0.6425,-0.144186201661729
0.6375,-0.14701326849124
0.6325,-0.149836133319996
0.6275,-0.152655392374633
0.6225,-0.155471615450606
0.6175,-0.158285346818191
0.6125,-0.161097106062355
0.6075,-0.163907388860622
0.6025,-0.166716667703158
0.5975,-0.169525392558562
0.5925,-0.17233399148885
0.5875,-0.175142871216355
0.5825,-0.17795241764563
0.5775,-0.180762996342496
0.5725,-0.183574952972722
0.5675,-0.186388613702218
0.5625,-0.189204285560732
0.5575,-0.192022256770606
0.5525,-0.194842797042026
0.5475,-0.197666157836371
0.5425,-0.200492572598519
0.5375,-0.203322256959495
0.5325,-0.20615540891003
